frame_name;guessed_gender;gender;actor_name;position;top;right;bottom;left
GroeFreiheitNrHansAlbersVhsFilmDeutschia-115407.jpeg;F;F;Ilse_Werner;[127.04892  60.54979 155.3752   99.64139];146.0;511.0;221.0;436.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-115407.jpeg;F;F;Hilde_Hildebrand;[127.04892  60.54979 155.3752   99.64139];138.0;378.0;213.0;303.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-115522.jpeg;F;F;Ilse_Werner;[301.42746 128.92749 377.5383  222.94673];146.0;504.0;236.0;414.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-115522.jpeg;F;F;Hilde_Hildebrand;[301.42746 128.92749 377.5383  222.94673];136.0;384.0;226.0;295.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-115522.jpeg;F;F;Ilse_Werner;[430.9914  131.81099 508.69833 233.47145];146.0;504.0;236.0;414.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-115522.jpeg;F;F;Hilde_Hildebrand;[430.9914  131.81099 508.69833 233.47145];136.0;384.0;226.0;295.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-115522.jpeg;M;F;Ilse_Werner;[643.24036 135.89673 687.3763  188.39809];146.0;504.0;236.0;414.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-115522.jpeg;M;F;Hilde_Hildebrand;[643.24036 135.89673 687.3763  188.39809];136.0;384.0;226.0;295.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-115522.jpeg;M;F;Ilse_Werner;[172.13815   31.077528 206.5094    73.681984];146.0;504.0;236.0;414.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-115522.jpeg;M;F;Hilde_Hildebrand;[172.13815   31.077528 206.5094    73.681984];136.0;384.0;226.0;295.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-115522.jpeg;M;F;Ilse_Werner;[556.4558  144.62231 603.1723  204.71053];146.0;504.0;236.0;414.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-115522.jpeg;M;F;Hilde_Hildebrand;[556.4558  144.62231 603.1723  204.71053];136.0;384.0;226.0;295.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-115522.jpeg;M;F;Ilse_Werner;[ 83.63422  78.14086 112.77234 114.50186];146.0;504.0;236.0;414.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-115522.jpeg;M;F;Hilde_Hildebrand;[ 83.63422  78.14086 112.77234 114.50186];136.0;384.0;226.0;295.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-115522.jpeg;M;F;Ilse_Werner;[279.96704   60.729103 307.4006    95.71892 ];146.0;504.0;236.0;414.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-115522.jpeg;M;F;Hilde_Hildebrand;[279.96704   60.729103 307.4006    95.71892 ];136.0;384.0;226.0;295.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-115935.jpeg;F;F;Hilde_Hildebrand;[463.92435 130.44533 541.17914 227.29051];126.0;374.0;216.0;285.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-115935.jpeg;F;F;Hilde_Hildebrand;[285.64304 126.14152 360.4238  217.11269];126.0;374.0;216.0;285.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-115935.jpeg;M;F;Hilde_Hildebrand;[ 76.56273   75.328156 106.90944  112.894424];126.0;374.0;216.0;285.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-115935.jpeg;M;F;Hilde_Hildebrand;[637.6796  139.09077 681.2765  192.81042];126.0;374.0;216.0;285.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-115935.jpeg;M;F;Hilde_Hildebrand;[169.62929   32.112236 205.64503   73.82827 ];126.0;374.0;216.0;285.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-115935.jpeg;M;F;Hilde_Hildebrand;[560.92694 153.4605  607.14954 207.81148];126.0;374.0;216.0;285.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-116295.jpeg;F;F;Hilde_Hildebrand;[546.064   285.74905 608.82904 365.92236];267.0;432.0;329.0;370.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-116295.jpeg;M;F;Hilde_Hildebrand;[170.74736   49.460567 235.87552  140.17047 ];267.0;432.0;329.0;370.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-116295.jpeg;F;F;Hilde_Hildebrand;[385.5301  255.83093 445.12207 327.73984];267.0;432.0;329.0;370.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-116761.jpeg;F;F;Ilse_Werner;[499.74106 126.13954 580.78546 234.30922];146.0;573.0;236.0;484.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-116761.jpeg;F;F;Hilde_Hildebrand;[499.74106 126.13954 580.78546 234.30922];156.0;414.0;245.0;325.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-116761.jpeg;F;F;Ilse_Werner;[339.45465 136.65004 416.84988 238.37453];146.0;573.0;236.0;484.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-116761.jpeg;F;F;Hilde_Hildebrand;[339.45465 136.65004 416.84988 238.37453];156.0;414.0;245.0;325.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-116761.jpeg;M;F;Ilse_Werner;[106.91008  93.74295 185.05096 196.87338];146.0;573.0;236.0;484.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-116761.jpeg;M;F;Hilde_Hildebrand;[106.91008  93.74295 185.05096 196.87338];156.0;414.0;245.0;325.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-117001.jpeg;F;M;Gustav_Knuth;[329.19885 148.71507 394.5821  248.16982];92.0;175.0;199.0;67.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-117001.jpeg;F;M;Gustav_Knuth;[478.53854 151.0935  544.0702  255.24187];92.0;175.0;199.0;67.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-117001.jpeg;M;M;Gustav_Knuth;[ 70.73725  92.93044 152.87163 196.17053];92.0;175.0;199.0;67.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-117121.jpeg;F;F;Hilde_Hildebrand;[348.02206 150.2356  424.48694 251.14326];171.0;411.0;246.0;337.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-117121.jpeg;F;F;Ilse_Werner;[348.02206 150.2356  424.48694 251.14326];146.0;544.0;236.0;454.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-117121.jpeg;F;F;Hilde_Hildebrand;[485.3748 136.9239 558.7742 245.0965];171.0;411.0;246.0;337.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-117121.jpeg;F;F;Ilse_Werner;[485.3748 136.9239 558.7742 245.0965];146.0;544.0;236.0;454.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-117121.jpeg;M;F;Hilde_Hildebrand;[ 92.38599  97.80133 172.39171 208.37564];171.0;411.0;246.0;337.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-117121.jpeg;M;F;Ilse_Werner;[ 92.38599  97.80133 172.39171 208.37564];146.0;544.0;236.0;454.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-117628.jpeg;F;F;Hilde_Hildebrand;[295.02298 223.2565  347.59848 292.8996 ];225.0;204.0;288.0;142.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-117628.jpeg;F;F;Hilde_Hildebrand;[144.14212 209.61781 200.91336 280.97015];225.0;204.0;288.0;142.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-117628.jpeg;M;F;Hilde_Hildebrand;[652.1887  223.86423 685.64185 266.2846 ];225.0;204.0;288.0;142.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-117628.jpeg;M;F;Hilde_Hildebrand;[445.6187  242.1015  484.41946 288.0032 ];225.0;204.0;288.0;142.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-117628.jpeg;F;F;Hilde_Hildebrand;[549.77    220.81758 578.71436 253.48018];225.0;204.0;288.0;142.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-117748.jpeg;M;F;Hilde_Hildebrand;[296.673   225.45605 348.7788  295.83603];225.0;204.0;288.0;142.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-117748.jpeg;F;F;Hilde_Hildebrand;[143.71786 212.12506 200.39415 281.07098];225.0;204.0;288.0;142.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-117748.jpeg;M;F;Hilde_Hildebrand;[652.85645 224.51823 685.89624 265.22046];225.0;204.0;288.0;142.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-117748.jpeg;M;F;Hilde_Hildebrand;[387.42056 110.88721 438.92633 183.73918];225.0;204.0;288.0;142.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-118794.jpeg;F;F;Ilse_Werner;[161.27974   90.175354 249.67833  212.03722 ];104.0;247.0;211.0;139.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-12908.jpeg;M;M;Hans_Albers;[230.73822 173.82173 343.13687 324.7356 ];211.0;330.0;319.0;223.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-12908.jpeg;F;M;Hans_Albers;[499.95737 160.20561 604.1997  290.7371 ];211.0;330.0;319.0;223.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-12908.jpeg;M;M;Hans_Albers;[109.824814 177.48396  201.58601  312.6697  ];211.0;330.0;319.0;223.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-130649.jpeg;F;M;Hans_Albers;[251.99281 187.44168 334.00183 298.17047];196.0;335.0;285.0;245.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-136390.jpeg;M;M;Hans_Albers;[302.66602   93.309044 358.5473   154.25165 ];101.0;360.0;153.0;308.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-136390.jpeg;M;M;Hans_Albers;[574.7242  116.20091 628.56616 177.55067];101.0;360.0;153.0;308.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-136390.jpeg;M;M;Hans_Albers;[115.220825 184.43176  172.05942  245.95828 ];101.0;360.0;153.0;308.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-136927.jpeg;M;F;Ilse_Werner;[347.33917 124.44588 539.5115  398.2164 ];192.0;563.0;415.0;340.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-138502.jpeg;M;M;Hans_Albers;[226.10115   52.327717 345.66046  211.29977 ];82.0;354.0;211.0;225.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-140494.jpeg;M;M;Hans_Albers;[132.59254   83.852295 186.62642  156.46959 ];94.0;197.0;156.0;135.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-140614.jpeg;M;M;Hans_Albers;[141.04562  82.94602 193.84663 155.88866];94.0;197.0;156.0;135.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-146885.jpeg;M;F;Ilse_Werner;[278.91333  62.55363 565.28064 435.12244];142.0;557.0;409.0;290.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-149520.jpeg;M;M;Hans_Albers;[233.31787 139.99886 358.03168 323.71442];182.0;368.0;311.0;239.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-14993.jpeg;M;M;Gustav_Knuth;[406.913   159.80724 469.2726  233.72466];199.0;569.0;307.0;462.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-14993.jpeg;M;M;Gustav_Knuth;[256.44208 254.73106 343.00986 358.9312 ];199.0;569.0;307.0;462.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-14993.jpeg;M;M;Gustav_Knuth;[ 54.385757 268.92673  134.33037  367.5754  ];199.0;569.0;307.0;462.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-14993.jpeg;M;M;Gustav_Knuth;[478.60864 187.95212 581.6095  303.51093];199.0;569.0;307.0;462.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-154144.jpeg;M;M;Hans_Albers;[163.86427 192.25664 234.69608 296.14566];206.0;255.0;295.0;165.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-154144.jpeg;M;M;Hans_Albers;[375.10864 195.9768  452.79974 306.29596];206.0;255.0;295.0;165.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-15505.jpeg;F;F;Hilde_Hildebrand;[336.58926  74.71138 445.98505 216.7295 ];104.0;438.0;211.0;330.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-155246.jpeg;M;M;Hans_Albers;[282.4321      2.6783607 555.5235    387.80682  ];63.0;598.0;384.0;277.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-15568.jpeg;F;M;Gustav_Knuth;[636.7356  107.98943 702.6411  192.34766];199.0;581.0;307.0;474.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-15568.jpeg;F;M;Hans_Albers;[636.7356  107.98943 702.6411  192.34766];259.0;330.0;367.0;223.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-15568.jpeg;M;M;Gustav_Knuth;[ 74.39316 231.33408 150.66599 331.9589 ];199.0;581.0;307.0;474.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-15568.jpeg;M;M;Hans_Albers;[ 74.39316 231.33408 150.66599 331.9589 ];259.0;330.0;367.0;223.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-15568.jpeg;M;M;Gustav_Knuth;[235.28223 256.7159  321.50314 357.23917];199.0;581.0;307.0;474.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-15568.jpeg;M;M;Hans_Albers;[235.28223 256.7159  321.50314 357.23917];259.0;330.0;367.0;223.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-15568.jpeg;M;M;Gustav_Knuth;[481.49164 191.95375 582.04877 316.41705];199.0;581.0;307.0;474.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-15568.jpeg;M;M;Hans_Albers;[481.49164 191.95375 582.04877 316.41705];259.0;330.0;367.0;223.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-15568.jpeg;M;M;Gustav_Knuth;[432.9122  119.13037 494.67474 197.41882];199.0;581.0;307.0;474.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-15568.jpeg;M;M;Hans_Albers;[432.9122  119.13037 494.67474 197.41882];259.0;330.0;367.0;223.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-15568.jpeg;M;M;Gustav_Knuth;[244.7716  170.54942 294.9024  233.34952];199.0;581.0;307.0;474.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-15568.jpeg;M;M;Hans_Albers;[244.7716  170.54942 294.9024  233.34952];259.0;330.0;367.0;223.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-155726.jpeg;M;M;Hans_Albers;[262.4589  122.13874 489.25455 448.1269 ];171.0;557.0;439.0;290.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-17894.jpeg;M;M;Hans_Albers;[207.94695   56.827885 328.21982  227.0608  ];96.0;339.0;225.0;210.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-18896.jpeg;M;M;Hans_Albers;[203.77277   55.050888 320.0523   226.26431 ];96.0;339.0;225.0;210.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-19592.jpeg;M;M;Hans_Albers;[ 72.35523 175.45781 181.69913 325.99292];211.0;187.0;319.0;79.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-25550.jpeg;F;F;Hilde_Hildebrand;[441.55978 134.7918  528.41833 249.6126 ];156.0;524.0;245.0;434.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-25550.jpeg;M;F;Hilde_Hildebrand;[195.61517 105.27592 313.42178 233.87042];156.0;524.0;245.0;434.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-25657.jpeg;M;M;Gustav_Knuth;[143.89532  76.87247 294.3573  290.23666];116.0;322.0;270.0;167.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-25777.jpeg;M;M;Gustav_Knuth;[156.98329   65.231316 300.74683  274.86948 ];98.0;322.0;253.0;167.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-27294.jpeg;F;F;Hilde_Hildebrand;[413.13925 118.54908 520.9461  247.70143];140.0;509.0;247.0;402.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-27294.jpeg;F;F;Hilde_Hildebrand;[ 23.750315  92.8998   123.40396  212.06789 ];140.0;509.0;247.0;402.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-27294.jpeg;M;F;Hilde_Hildebrand;[219.54193 186.34756 300.0826  329.88058];140.0;509.0;247.0;402.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-27534.jpeg;F;F;Hilde_Hildebrand;[417.1512   90.28666 528.65247 230.02292];128.0;509.0;235.0;402.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-27534.jpeg;F;F;Hilde_Hildebrand;[ 42.014957  48.53057  145.16957  160.27629 ];128.0;509.0;235.0;402.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-27534.jpeg;M;F;Hilde_Hildebrand;[134.7355  222.53435 216.60703 397.2356 ];128.0;509.0;235.0;402.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-27654.jpeg;F;F;Hilde_Hildebrand;[420.44342  93.57594 538.9921  230.74869];128.0;509.0;235.0;402.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-27654.jpeg;M;F;Hilde_Hildebrand;[ 74.501526 182.21239  214.29337  387.93408 ];128.0;509.0;235.0;402.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-27654.jpeg;F;F;Hilde_Hildebrand;[ 46.889587  37.01352  154.04668  156.2655  ];128.0;509.0;235.0;402.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-28147.jpeg;F;F;Hilde_Hildebrand;[430.37112 177.74588 533.7266  324.35257];196.0;526.0;325.0;397.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-28147.jpeg;M;F;Hilde_Hildebrand;[203.61519 139.19626 333.99338 314.20883];196.0;526.0;325.0;397.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-28435.jpeg;F;F;Hilde_Hildebrand;[216.57338 151.2327  381.34805 351.53494];184.0;373.0;339.0;218.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-29808.jpeg;M;M;Hans_Albers;[310.18796 109.21345 390.84668 209.19542];116.0;404.0;206.0;315.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-29990.jpeg;M;M;Hans_Albers;[296.76447  115.892876 374.06598  209.67282 ];116.0;384.0;206.0;295.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-30631.jpeg;M;M;Hans_Albers;[214.14072   72.295906 329.86624  228.26154 ];96.0;339.0;225.0;210.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-30871.jpeg;M;M;Hans_Albers;[236.37173  81.11782 384.15005 267.58496];98.0;390.0;253.0;236.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-31709.jpeg;M;F;Ilse_Werner;[445.8206  201.36974 571.13385 368.62338];235.0;533.0;343.0;426.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-31709.jpeg;M;F;Ilse_Werner;[ 78.54686    -6.4293966 271.83835   221.4602   ];235.0;533.0;343.0;426.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-37895.jpeg;M;F;Ilse_Werner;[192.23633  59.72881 307.65402 221.34285];82.0;325.0;211.0;196.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-40044.jpeg;F;F;Ilse_Werner;[240.01086  81.34189 457.09497 358.44183];118.0;464.0;341.0;241.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-40496.jpeg;F;F;Ilse_Werner;[218.29147  81.47585 414.12027 352.6464 ];118.0;414.0;341.0;191.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-40716.jpeg;M;F;Ilse_Werner;[227.7699    94.687904 426.46564  360.25522 ];142.0;414.0;365.0;191.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-42398.jpeg;F;F;Hilde_Hildebrand;[314.56     90.91776 385.07602 189.79396];105.0;378.0;179.0;303.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-42398.jpeg;M;F;Hilde_Hildebrand;[631.28265 264.7395  682.75574 336.41772];105.0;378.0;179.0;303.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-42398.jpeg;F;F;Hilde_Hildebrand;[608.6848  162.71802 635.4041  201.92474];105.0;378.0;179.0;303.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-42398.jpeg;F;F;Hilde_Hildebrand;[568.05    132.8012  590.52374 162.93988];105.0;378.0;179.0;303.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-42398.jpeg;M;F;Hilde_Hildebrand;[691.5498  198.31273 728.412   245.90929];105.0;378.0;179.0;303.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-42638.jpeg;F;F;Hilde_Hildebrand;[273.83517  99.23058 420.81195 288.88483];133.0;408.0;288.0;253.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-43044.jpeg;F;F;Hilde_Hildebrand;[226.11646  98.42287 381.21216 309.58612];118.0;366.0;304.0;180.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-43554.jpeg;F;F;Hilde_Hildebrand;[280.5502  135.33447 442.04758 354.75287];139.0;428.0;325.0;242.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-43858.jpeg;F;F;Hilde_Hildebrand;[268.42844 118.41094 431.9317  325.7946 ];150.0;408.0;305.0;253.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-44218.jpeg;F;F;Hilde_Hildebrand;[282.78763 141.22552 443.3668  360.92484];160.0;428.0;345.0;242.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-44338.jpeg;F;F;Hilde_Hildebrand;[285.24847 131.68182 453.61322 344.97864];139.0;428.0;325.0;242.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-45646.jpeg;F;F;Ilse_Werner;[135.25734 146.45117 265.82486 317.65536];167.0;253.0;322.0;98.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-45646.jpeg;M;F;Ilse_Werner;[440.1919    55.063248 548.41766  215.94595 ];167.0;253.0;322.0;98.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-45886.jpeg;M;F;Ilse_Werner;[467.40808   81.549095 583.3966   245.97972 ];110.0;282.0;239.0;153.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-45886.jpeg;F;F;Ilse_Werner;[168.46169  81.50237 293.05203 252.57274];110.0;282.0;239.0;153.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-48268.jpeg;F;F;Ilse_Werner;[310.33    113.41296 410.84122 245.52672];140.0;402.0;247.0;294.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-50063.jpeg;M;M;Gustav_Knuth;[253.31902 192.85165 357.20038 324.41464];196.0;382.0;325.0;253.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-51644.jpeg;F;F;Hilde_Hildebrand;[433.97705 129.51952 503.66724 217.64818];146.0;511.0;221.0;436.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-51644.jpeg;F;F;Hilde_Hildebrand;[144.58902 303.08603 158.06589 322.6875 ];146.0;511.0;221.0;436.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-57196.jpeg;M;M;Hans_Albers;[121.57426   85.532234 290.79312  313.46957 ];118.0;324.0;304.0;139.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-59128.jpeg;M;F;Ilse_Werner;[198.20204   92.279236 353.29694  304.8783  ];118.0;386.0;304.0;201.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-59266.jpeg;M;F;Ilse_Werner;[207.20297  103.797745 351.00546  301.07333 ];150.0;373.0;305.0;218.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-65428.jpeg;M;M;Hans_Albers;[239.94571 174.09671 295.88516 252.59656];191.0;308.0;253.0;246.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-65428.jpeg;M;M;Hans_Albers;[508.02905 212.22708 555.8143  275.13748];191.0;308.0;253.0;246.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-65428.jpeg;M;M;Hans_Albers;[521.28894  60.17246 539.1125   84.49198];191.0;308.0;253.0;246.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-66338.jpeg;M;M;Hans_Albers;[344.68793  90.0379  464.00504 258.45422];125.0;483.0;254.0;354.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-66458.jpeg;M;M;Hans_Albers;[364.16663  88.55439 486.15802 260.29355];125.0;497.0;254.0;368.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-66982.jpeg;M;M;Hans_Albers;[291.82327  74.8113  396.5549  214.20392];104.0;402.0;211.0;294.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-67102.jpeg;M;M;Hans_Albers;[322.49878  72.02955 432.87442 209.73744];104.0;426.0;211.0;318.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-67102.jpeg;M;F;Ilse_Werner;[322.49878  72.02955 432.87442 209.73744];176.0;583.0;265.0;494.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-67102.jpeg;F;M;Hans_Albers;[499.7383  145.13467 597.58405 269.2068 ];104.0;426.0;211.0;318.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-67102.jpeg;F;F;Ilse_Werner;[499.7383  145.13467 597.58405 269.2068 ];176.0;583.0;265.0;494.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-67462.jpeg;M;F;Ilse_Werner;[317.54388  63.21157 427.59784 210.95374];152.0;545.0;259.0;438.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-67462.jpeg;M;M;Hans_Albers;[317.54388  63.21157 427.59784 210.95374];82.0;440.0;211.0;311.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-67462.jpeg;F;F;Ilse_Werner;[458.921   135.37437 546.4056  256.50043];152.0;545.0;259.0;438.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-67462.jpeg;F;M;Hans_Albers;[458.921   135.37437 546.4056  256.50043];82.0;440.0;211.0;311.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-67582.jpeg;M;F;Ilse_Werner;[328.59985  74.74096 441.3288  217.66135];166.0;554.0;255.0;464.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-67582.jpeg;M;M;Hans_Albers;[328.59985  74.74096 441.3288  217.66135];104.0;438.0;211.0;330.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-67582.jpeg;F;F;Ilse_Werner;[481.07187 131.85866 574.01666 257.96518];166.0;554.0;255.0;464.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-67582.jpeg;F;M;Hans_Albers;[481.07187 131.85866 574.01666 257.96518];104.0;438.0;211.0;330.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-68669.jpeg;M;M;Hans_Albers;[210.92027  90.42098 462.0319  441.39383];171.0;498.0;439.0;230.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-70222.jpeg;M;M;Hans_Albers;[261.443     72.986435 329.00778  164.77083 ];96.0;328.0;171.0;254.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-70222.jpeg;M;M;Hans_Albers;[378.45917   81.081276 444.68372  169.19424 ];96.0;328.0;171.0;254.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-71988.jpeg;M;M;Hans_Albers;[133.48769  94.07305 239.59502 246.74416];125.0;268.0;254.0;139.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-74035.jpeg;M;M;Hans_Albers;[147.43805   81.504425 260.39813  220.88188 ];96.0;282.0;225.0;153.0
GroeFreiheitNrHansAlbersVhsFilmDeutschia-75428.jpeg;M;M;Hans_Albers;[102.13864  85.06588 216.75305 215.94624];96.0;239.0;225.0;110.0
