frame_name;actor_name;gender;top;right;bottom;left;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-117121.jpeg;Ilse_Werner;F;146;544;236;454;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-117628.jpeg;Hilde_Hildebrand;F;225;204;288;142;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-117748.jpeg;Hilde_Hildebrand;F;225;204;288;142;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-118794.jpeg;Ilse_Werner;F;104;247;211;139;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-12908.jpeg;Hans_Albers;M;211;330;319;223;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-130649.jpeg;Hans_Albers;M;196;335;285;245;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-136390.jpeg;Hans_Albers;M;101;360;153;308;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-136927.jpeg;Ilse_Werner;F;192;563;415;340;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-138502.jpeg;Hans_Albers;M;82;354;211;225;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-140494.jpeg;Hans_Albers;M;94;197;156;135;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-140614.jpeg;Hans_Albers;M;94;197;156;135;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-146885.jpeg;Ilse_Werner;F;142;557;409;290;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-149520.jpeg;Hans_Albers;M;182;368;311;239;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-14993.jpeg;Gustav_Knuth;M;199;569;307;462;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-154144.jpeg;Hans_Albers;M;206;255;295;165;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-15505.jpeg;Hilde_Hildebrand;F;104;438;211;330;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-155246.jpeg;Hans_Albers;M;63;598;384;277;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-15568.jpeg;Gustav_Knuth;M;199;581;307;474;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-15568.jpeg;Hans_Albers;M;259;330;367;223;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-155726.jpeg;Hans_Albers;M;171;557;439;290;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-17894.jpeg;Hans_Albers;M;96;339;225;210;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-18896.jpeg;Hans_Albers;M;96;339;225;210;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-19592.jpeg;Hans_Albers;M;211;187;319;79;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-25550.jpeg;Hilde_Hildebrand;F;156;524;245;434;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-25657.jpeg;Gustav_Knuth;M;116;322;270;167;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-25777.jpeg;Gustav_Knuth;M;98;322;253;167;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-27294.jpeg;Hilde_Hildebrand;F;140;509;247;402;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-27534.jpeg;Hilde_Hildebrand;F;128;509;235;402;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-27654.jpeg;Hilde_Hildebrand;F;128;509;235;402;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-28147.jpeg;Hilde_Hildebrand;F;196;526;325;397;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-28435.jpeg;Hilde_Hildebrand;F;184;373;339;218;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-29808.jpeg;Hans_Albers;M;116;404;206;315;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-29990.jpeg;Hans_Albers;M;116;384;206;295;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-30631.jpeg;Hans_Albers;M;96;339;225;210;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-30871.jpeg;Hans_Albers;M;98;390;253;236;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-31709.jpeg;Ilse_Werner;F;235;533;343;426;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-37895.jpeg;Ilse_Werner;F;82;325;211;196;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-40044.jpeg;Ilse_Werner;F;118;464;341;241;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-40496.jpeg;Ilse_Werner;F;118;414;341;191;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-40716.jpeg;Ilse_Werner;F;142;414;365;191;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-42398.jpeg;Hilde_Hildebrand;F;105;378;179;303;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-42638.jpeg;Hilde_Hildebrand;F;133;408;288;253;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-43044.jpeg;Hilde_Hildebrand;F;118;366;304;180;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-43554.jpeg;Hilde_Hildebrand;F;139;428;325;242;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-43858.jpeg;Hilde_Hildebrand;F;150;408;305;253;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-44218.jpeg;Hilde_Hildebrand;F;160;428;345;242;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-44338.jpeg;Hilde_Hildebrand;F;139;428;325;242;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-45646.jpeg;Ilse_Werner;F;167;253;322;98;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-45886.jpeg;Ilse_Werner;F;110;282;239;153;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-48268.jpeg;Ilse_Werner;F;140;402;247;294;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-50063.jpeg;Gustav_Knuth;M;196;382;325;253;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-51644.jpeg;Hilde_Hildebrand;F;146;511;221;436;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-57196.jpeg;Hans_Albers;M;118;324;304;139;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-59128.jpeg;Ilse_Werner;F;118;386;304;201;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-59266.jpeg;Ilse_Werner;F;150;373;305;218;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-65428.jpeg;Hans_Albers;M;191;308;253;246;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-66338.jpeg;Hans_Albers;M;125;483;254;354;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-66458.jpeg;Hans_Albers;M;125;497;254;368;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-66982.jpeg;Hans_Albers;M;104;402;211;294;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-67102.jpeg;Hans_Albers;M;104;426;211;318;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-67102.jpeg;Ilse_Werner;F;176;583;265;494;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-67462.jpeg;Ilse_Werner;F;152;545;259;438;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-67462.jpeg;Hans_Albers;M;82;440;211;311;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-67582.jpeg;Ilse_Werner;F;166;554;255;464;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-67582.jpeg;Hans_Albers;M;104;438;211;330;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-68669.jpeg;Hans_Albers;M;171;498;439;230;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-70222.jpeg;Hans_Albers;M;96;328;171;254;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-71988.jpeg;Hans_Albers;M;125;268;254;139;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-74035.jpeg;Hans_Albers;M;96;282;225;153;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-75428.jpeg;Hans_Albers;M;96;239;225;110;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-75626.jpeg;Hilde_Hildebrand;F;216;235;305;145;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-76107.jpeg;Hilde_Hildebrand;F;259;211;367;103;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-76347.jpeg;Hilde_Hildebrand;F;305;201;460;46;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-76768.jpeg;Hans_Albers;M;118;345;304;159;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-78505.jpeg;Hilde_Hildebrand;F;90;429;141;377;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-78538.jpeg;Hans_Albers;M;128;282;235;175;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-78898.jpeg;Hilde_Hildebrand;F;136;514;226;424;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-79138.jpeg;Hilde_Hildebrand;F;156;454;245;364;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-79138.jpeg;Hans_Albers;M;140;282;247;175;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-79378.jpeg;Hans_Albers;M;82;282;211;153;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-79378.jpeg;Hilde_Hildebrand;F;140;450;247;342;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-79498.jpeg;Hilde_Hildebrand;F;156;424;245;335;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-79498.jpeg;Hans_Albers;M;104;282;211;175;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-79618.jpeg;Hilde_Hildebrand;F;146;494;236;404;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-79618.jpeg;Hans_Albers;M;96;296;225;167;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-79978.jpeg;Hilde_Hildebrand;F;176;554;265;464;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-80415.jpeg;Hans_Albers;M;176;295;265;205;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-8074.jpeg;Gustav_Knuth;M;196;554;285;464;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-81347.jpeg;Hans_Albers;M;118;390;341;167;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-81723.jpeg;Hilde_Hildebrand;F;130;594;204;519;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-81963.jpeg;Gustav_Knuth;M;113;204;188;129;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-8289.jpeg;Hans_Albers;M;98;489;284;304;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-85158.jpeg;Hans_Albers;M;216;556;268;504;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-85420.jpeg;Hans_Albers;M;163;584;225;522;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-86499.jpeg;Hans_Albers;M;116;404;206;315;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-86707.jpeg;Ilse_Werner;F;152;247;259;139;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-87644.jpeg;Hans_Albers;M;152;557;259;450;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-88265.jpeg;Ilse_Werner;F;163;294;271;187;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-88553.jpeg;Hans_Albers;M;152;509;259;402;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-90100.jpeg;Ilse_Werner;F;168;239;297;110;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-90667.jpeg;Ilse_Werner;F;168;354;297;225;
GroeFreiheitNrHansAlbersVhsFilmDeutschia-9947.jpeg;Hans_Albers;M;96;344;186;255;
Heimkehrhmxkb-50550.jpeg;Hans_Halden;M;73;239;135;176;
Heimkehrhmxkb-55698.jpeg;Charlotte_Schellhorn;F;20;170;72;118;
Heimkehrhmxkb-71034.jpeg;Hans_Unterkircher;M;38;181;90;129;
JudS-101510.jpeg;Ferdinand_Marian;M;101;492;153;440;
JudS-104339.jpeg;Albert_Florath;M;110;411;239;282;
JudS-104401.jpeg;Ferdinand_Marian;M;80;593;187;485;
JudS-105237.jpeg;Albert_Florath;M;96;440;225;311;
JudS-106280.jpeg;Ferdinand_Marian;M;104;509;211;402;
JudS-107683.jpeg;Ferdinand_Marian;M;92;497;199;390;
JudS-109478.jpeg;Hilde_von_Stolz;F;57;448;242;262;
JudS-110277.jpeg;Hilde_von_Stolz;F;116;494;270;339;
JudS-11134.jpeg;Hilde_von_Stolz;F;168;311;297;182;
JudS-113812.jpeg;Ferdinand_Marian;M;110;425;239;296;
JudS-114412.jpeg;Ferdinand_Marian;M;98;511;253;356;
JudS-11924.jpeg;Hilde_von_Stolz;F;107;193;159;141;
JudS-127083.jpeg;Ferdinand_Marian;M;133;390;288;236;
JudS-128250.jpeg;Ferdinand_Marian;M;63;419;384;98;
JudS-129411.jpeg;Albert_Florath;M;118;439;341;216;
JudS-129673.jpeg;Albert_Florath;M;118;439;341;216;
JudS-131249.jpeg;Ferdinand_Marian;M;56;485;163;378;
JudS-131417.jpeg;Ferdinand_Marian;M;68;485;175;378;
JudS-131853.jpeg;Ferdinand_Marian;M;66;524;156;434;
JudS-132079.jpeg;Ferdinand_Marian;M;63;562;384;241;
JudS-132401.jpeg;Ferdinand_Marian;M;82;557;350;290;
JudS-132523.jpeg;Ferdinand_Marian;M;80;569;155;494;
JudS-135035.jpeg;Ferdinand_Marian;M;104;342;211;235;
JudS-135256.jpeg;Ferdinand_Marian;M;82;339;211;210;
JudS-135695.jpeg;Ferdinand_Marian;M;81;408;236;253;
JudS-135860.jpeg;Ferdinand_Marian;M;81;408;236;253;
JudS-139153.jpeg;Ferdinand_Marian;M;73;280;135;218;
JudS-140126.jpeg;Ferdinand_Marian;M;81;304;236;150;
JudS-140861.jpeg;Ferdinand_Marian;M;110;325;239;196;
JudS-14131.jpeg;Ferdinand_Marian;M;142;513;365;291;
JudS-143073.jpeg;Ferdinand_Marian;M;92;402;199;294;
JudS-149970.jpeg;Hilde_von_Stolz;F;211;66;262;14;
JudS-149970.jpeg;Hilde_von_Stolz;F;113;640;156;597;
JudS-154404.jpeg;Hilde_von_Stolz;F;147;475;199;423;
JudS-154653.jpeg;Hilde_von_Stolz;F;133;390;288;236;
JudS-16042.jpeg;Ferdinand_Marian;M;66;534;156;444;
JudS-160454.jpeg;Ferdinand_Marian;M;122;515;184;453;
JudS-161490.jpeg;Ferdinand_Marian;M;133;408;288;253;
JudS-161776.jpeg;Hilde_von_Stolz;F;116;342;223;235;
JudS-162046.jpeg;Hilde_von_Stolz;F;153;311;282;182;
JudS-164246.jpeg;Albert_Florath;M;163;212;237;137;
JudS-164707.jpeg;Albert_Florath;M;290;273;326;237;
JudS-17595.jpeg;Ferdinand_Marian;M;98;448;284;262;
JudS-19162.jpeg;Ferdinand_Marian;M;52;438;320;171;
JudS-19392.jpeg;Ferdinand_Marian;M;52;438;320;171;
JudS-19727.jpeg;Ferdinand_Marian;M;86;295;176;205;
JudS-23728.jpeg;Albert_Florath;M;133;442;288;287;
JudS-28389.jpeg;Ferdinand_Marian;M;118;439;341;216;
JudS-28726.jpeg;Ferdinand_Marian;M;118;464;341;241;
JudS-28939.jpeg;Ferdinand_Marian;M;0;504;376;118;
JudS-29648.jpeg;Ferdinand_Marian;M;80;402;187;294;
JudS-30476.jpeg;Ferdinand_Marian;M;113;502;188;428;
JudS-31660.jpeg;Ferdinand_Marian;M;80;356;142;294;
JudS-34283.jpeg;Ferdinand_Marian;M;80;521;187;414;
JudS-34568.jpeg;Ferdinand_Marian;M;104;569;211;462;
JudS-37233.jpeg;Ferdinand_Marian;M;52;498;320;230;
JudS-37533.jpeg;Ferdinand_Marian;M;52;527;320;260;
JudS-37818.jpeg;Ferdinand_Marian;M;82;468;350;200;
JudS-38118.jpeg;Ferdinand_Marian;M;82;498;350;230;
JudS-4165.jpeg;Albert_Florath;M;104;402;211;294;
JudS-41976.jpeg;Malte_Jaeger;M;262;245;337;171;
JudS-42943.jpeg;Ferdinand_Marian;M;198;533;234;497;
JudS-42949.jpeg;Ferdinand_Marian;M;198;537;234;501;
JudS-43249.jpeg;Ferdinand_Marian;M;202;505;238;469;
JudS-43701.jpeg;Ferdinand_Marian;M;204;312;279;237;
JudS-44001.jpeg;Ferdinand_Marian;M;246;527;320;453;
JudS-44774.jpeg;Ferdinand_Marian;M;118;489;341;266;
JudS-45055.jpeg;Ferdinand_Marian;M;142;489;365;266;
JudS-45262.jpeg;Ferdinand_Marian;M;142;489;365;266;
JudS-45390.jpeg;Ferdinand_Marian;M;142;489;365;266;
JudS-45690.jpeg;Ferdinand_Marian;M;167;513;390;291;
JudS-49975.jpeg;Ferdinand_Marian;M;199;314;251;262;
JudS-50275.jpeg;Ferdinand_Marian;M;105;552;179;478;
JudS-50557.jpeg;Ferdinand_Marian;M;80;602;155;527;
JudS-50776.jpeg;Ferdinand_Marian;M;76;573;166;484;
JudS-51003.jpeg;Ferdinand_Marian;M;86;484;176;394;
JudS-52540.jpeg;Hilde_von_Stolz;F;67;397;196;268;
JudS-53134.jpeg;Ferdinand_Marian;M;118;513;341;291;
JudS-55302.jpeg;Hilde_von_Stolz;F;168;597;297;468;
JudS-55602.jpeg;Ferdinand_Marian;M;139;468;268;339;
JudS-57588.jpeg;Hilde_von_Stolz;F;166;477;209;434;
JudS-58224.jpeg;Ferdinand_Marian;M;116;450;223;342;
JudS-60576.jpeg;Ferdinand_Marian;M;96;468;225;339;
JudS-60731.jpeg;Ferdinand_Marian;M;98;476;253;322;
JudS-61820.jpeg;Ferdinand_Marian;M;98;494;253;339;
JudS-62739.jpeg;Hilde_von_Stolz;F;158;301;194;265;
JudS-62935.jpeg;Hilde_von_Stolz;F;105;320;179;245;
JudS-67639.jpeg;Albert_Florath;M;160;510;345;324;
JudS-70059.jpeg;Albert_Florath;M;98;489;284;304;
JudS-71907.jpeg;Ferdinand_Marian;M;191;239;253;176;
JudS-73712.jpeg;Ferdinand_Marian;M;116;390;270;236;
JudS-73941.jpeg;Ferdinand_Marian;M;98;442;253;287;
JudS-80579.jpeg;Ferdinand_Marian;M;66;550;129;487;
JudS-80879.jpeg;Ferdinand_Marian;M;73;570;135;508;
JudS-83029.jpeg;Ferdinand_Marian;M;95;452;147;400;
JudS-83329.jpeg;Ferdinand_Marian;M;96;454;225;325;
JudS-83458.jpeg;Ferdinand_Marian;M;82;468;211;339;
JudS-83912.jpeg;Ferdinand_Marian;M;133;459;288;304;
JudS-84032.jpeg;Ferdinand_Marian;M;139;440;268;311;
JudS-84243.jpeg;Ferdinand_Marian;M;146;434;236;344;
JudS-84543.jpeg;Ferdinand_Marian;M;98;407;284;221;
JudS-84843.jpeg;Ferdinand_Marian;M;139;572;325;386;
JudS-85143.jpeg;Ferdinand_Marian;M;98;551;284;366;
JudS-85443.jpeg;Ferdinand_Marian;M;118;572;304;386;
JudS-85743.jpeg;Ferdinand_Marian;M;118;531;304;345;
JudS-87226.jpeg;Ferdinand_Marian;M;116;374;206;285;
JudS-87853.jpeg;Ferdinand_Marian;M;139;366;325;180;
JudS-88483.jpeg;Ferdinand_Marian;M;116;373;270;218;
JudS-88594.jpeg;Ferdinand_Marian;M;98;386;284;201;
JudS-89789.jpeg;Ferdinand_Marian;M;96;315;186;225;
JudS-90904.jpeg;Ferdinand_Marian;M;73;432;135;370;
JudS-98132.jpeg;Albert_Florath;M;142;464;365;241;
JudS-98498.jpeg;Albert_Florath;M;139;469;325;283;
KittyUndDieWeltkonferenz-100749.jpeg;Fritz_Odemar;M;46;352;89;309;
KittyUndDieWeltkonferenz-100999.jpeg;Hannelore_Schroth;F;94;294;156;232;
KittyUndDieWeltkonferenz-102163.jpeg;Fritz_Odemar;M;70;314;113;271;
KittyUndDieWeltkonferenz-103336.jpeg;Christian_Gollong;M;86;255;176;165;
KittyUndDieWeltkonferenz-103373.jpeg;Hannelore_Schroth;F;96;295;186;205;
KittyUndDieWeltkonferenz-103438.jpeg;Christian_Gollong;M;96;255;186;165;
KittyUndDieWeltkonferenz-103503.jpeg;Hannelore_Schroth;F;96;315;186;225;
KittyUndDieWeltkonferenz-103652.jpeg;Christian_Gollong;M;129;225;191;163;
KittyUndDieWeltkonferenz-103699.jpeg;Hannelore_Schroth;F;92;318;199;211;
KittyUndDieWeltkonferenz-108130.jpeg;Hannelore_Schroth;F;80;254;155;179;
KittyUndDieWeltkonferenz-108380.jpeg;Maria_Nicklisch;F;80;342;142;280;
KittyUndDieWeltkonferenz-109479.jpeg;Ali_Ghito;F;132;261;175;218;
KittyUndDieWeltkonferenz-109979.jpeg;Ali_Ghito;F;134;333;170;297;
KittyUndDieWeltkonferenz-110540.jpeg;Hannelore_Schroth;F;96;403;171;328;
KittyUndDieWeltkonferenz-111007.jpeg;Hannelore_Schroth;F;88;428;163;353;
KittyUndDieWeltkonferenz-111257.jpeg;Hannelore_Schroth;F;96;386;171;312;
KittyUndDieWeltkonferenz-111671.jpeg;Hannelore_Schroth;F;86;374;176;285;
KittyUndDieWeltkonferenz-113033.jpeg;Fritz_Odemar;M;110;339;239;210;
KittyUndDieWeltkonferenz-113116.jpeg;Hannelore_Schroth;F;110;354;239;225;
KittyUndDieWeltkonferenz-115081.jpeg;Fritz_Odemar;M;146;285;190;242;
KittyUndDieWeltkonferenz-115738.jpeg;Fritz_Odemar;M;46;374;136;285;
KittyUndDieWeltkonferenz-115988.jpeg;Maria_Nicklisch;F;149;259;211;197;
KittyUndDieWeltkonferenz-115988.jpeg;Fritz_Odemar;M;56;424;146;335;
KittyUndDieWeltkonferenz-116215.jpeg;Maria_Nicklisch;F;202;408;356;253;
KittyUndDieWeltkonferenz-116343.jpeg;Fritz_Odemar;M;36;262;222;77;
KittyUndDieWeltkonferenz-116495.jpeg;Maria_Nicklisch;F;202;390;356;236;
KittyUndDieWeltkonferenz-117941.jpeg;Maria_Nicklisch;F;94;356;156;294;
KittyUndDieWeltkonferenz-118061.jpeg;Maria_Nicklisch;F;95;389;147;337;
KittyUndDieWeltkonferenz-118311.jpeg;Maria_Nicklisch;F;103;228;146;184;
KittyUndDieWeltkonferenz-118465.jpeg;Christian_Gollong;M;96;296;225;167;
KittyUndDieWeltkonferenz-118557.jpeg;Christian_Gollong;M;82;311;211;182;
KittyUndDieWeltkonferenz-118712.jpeg;Christian_Gollong;M;96;311;225;182;
KittyUndDieWeltkonferenz-118847.jpeg;Maria_Nicklisch;F;108;228;151;184;
KittyUndDieWeltkonferenz-120094.jpeg;Christian_Gollong;M;124;302;176;250;
KittyUndDieWeltkonferenz-120592.jpeg;Hannelore_Schroth;F;92;247;199;139;
KittyUndDieWeltkonferenz-120681.jpeg;Hannelore_Schroth;F;104;259;211;151;
KittyUndDieWeltkonferenz-120954.jpeg;Hannelore_Schroth;F;104;247;211;139;
KittyUndDieWeltkonferenz-121204.jpeg;Christian_Gollong;M;53;282;182;153;
KittyUndDieWeltkonferenz-121347.jpeg;Christian_Gollong;M;80;282;187;175;
KittyUndDieWeltkonferenz-121901.jpeg;Hannelore_Schroth;F;56;354;163;247;
KittyUndDieWeltkonferenz-122031.jpeg;Hannelore_Schroth;F;92;342;199;235;
KittyUndDieWeltkonferenz-122752.jpeg;Hannelore_Schroth;F;130;319;182;268;
KittyUndDieWeltkonferenz-123434.jpeg;Hannelore_Schroth;F;214;373;250;337;
KittyUndDieWeltkonferenz-124174.jpeg;Hannelore_Schroth;F;80;306;187;199;
KittyUndDieWeltkonferenz-124318.jpeg;Hannelore_Schroth;F;68;306;175;199;
KittyUndDieWeltkonferenz-125531.jpeg;Fritz_Odemar;M;46;356;108;294;
KittyUndDieWeltkonferenz-126281.jpeg;Hannelore_Schroth;F;163;247;271;139;
KittyUndDieWeltkonferenz-126531.jpeg;Hannelore_Schroth;F;140;235;247;127;
KittyUndDieWeltkonferenz-127906.jpeg;Fritz_Odemar;M;86;335;176;245;
KittyUndDieWeltkonferenz-128106.jpeg;Fritz_Odemar;M;80;342;187;235;
KittyUndDieWeltkonferenz-128220.jpeg;Christian_Gollong;M;86;265;176;175;
KittyUndDieWeltkonferenz-128322.jpeg;Fritz_Odemar;M;96;325;186;235;
KittyUndDieWeltkonferenz-128446.jpeg;Christian_Gollong;M;96;275;186;185;
KittyUndDieWeltkonferenz-128561.jpeg;Fritz_Odemar;M;66;335;156;245;
KittyUndDieWeltkonferenz-128919.jpeg;Fritz_Odemar;M;68;342;175;235;
KittyUndDieWeltkonferenz-129071.jpeg;Fritz_Odemar;M;96;325;186;235;
KittyUndDieWeltkonferenz-129945.jpeg;Fritz_Odemar;M;84;391;127;347;
KittyUndDieWeltkonferenz-132268.jpeg;Hannelore_Schroth;F;76;374;166;285;
KittyUndDieWeltkonferenz-132518.jpeg;Hannelore_Schroth;F;96;287;171;212;
KittyUndDieWeltkonferenz-134526.jpeg;Hannelore_Schroth;F;52;438;320;171;
KittyUndDieWeltkonferenz-134909.jpeg;Hannelore_Schroth;F;96;337;171;262;
KittyUndDieWeltkonferenz-17241.jpeg;Maria_Nicklisch;F;126;285;216;195;
KittyUndDieWeltkonferenz-23098.jpeg;Hannelore_Schroth;F;133;373;288;218;
KittyUndDieWeltkonferenz-23334.jpeg;Hannelore_Schroth;F;139;311;268;182;
KittyUndDieWeltkonferenz-24142.jpeg;Hannelore_Schroth;F;96;368;225;239;
KittyUndDieWeltkonferenz-24331.jpeg;Hannelore_Schroth;F;133;390;288;236;
KittyUndDieWeltkonferenz-25956.jpeg;Hannelore_Schroth;F;96;344;186;255;
KittyUndDieWeltkonferenz-26027.jpeg;Hannelore_Schroth;F;106;295;196;205;
KittyUndDieWeltkonferenz-26147.jpeg;Hannelore_Schroth;F;86;265;176;175;
KittyUndDieWeltkonferenz-26729.jpeg;Hannelore_Schroth;F;130;196;204;121;
KittyUndDieWeltkonferenz-26979.jpeg;Hannelore_Schroth;F;121;171;196;96;
KittyUndDieWeltkonferenz-28146.jpeg;Fritz_Odemar;M;96;212;171;137;
KittyUndDieWeltkonferenz-28146.jpeg;Hannelore_Schroth;F;96;345;171;270;
KittyUndDieWeltkonferenz-29146.jpeg;Hannelore_Schroth;F;101;370;163;308;
KittyUndDieWeltkonferenz-29244.jpeg;Hannelore_Schroth;F;96;311;225;182;
KittyUndDieWeltkonferenz-30663.jpeg;Hannelore_Schroth;F;130;333;166;297;
KittyUndDieWeltkonferenz-31645.jpeg;Maria_Nicklisch;F;96;268;225;139;
KittyUndDieWeltkonferenz-32746.jpeg;Fritz_Odemar;M;15;101;67;49;
KittyUndDieWeltkonferenz-32746.jpeg;Maria_Nicklisch;F;159;147;211;95;
KittyUndDieWeltkonferenz-33243.jpeg;Maria_Nicklisch;F;228;124;280;72;
KittyUndDieWeltkonferenz-34567.jpeg;Hannelore_Schroth;F;113;262;164;210;
KittyUndDieWeltkonferenz-34567.jpeg;Fritz_Odemar;M;78;152;130;101;
KittyUndDieWeltkonferenz-34697.jpeg;Fritz_Odemar;M;44;342;152;235;
KittyUndDieWeltkonferenz-34802.jpeg;Fritz_Odemar;M;73;287;135;225;
KittyUndDieWeltkonferenz-34940.jpeg;Fritz_Odemar;M;66;344;156;255;
KittyUndDieWeltkonferenz-35129.jpeg;Fritz_Odemar;M;64;304;219;150;
KittyUndDieWeltkonferenz-35684.jpeg;Fritz_Odemar;M;44;390;152;282;
KittyUndDieWeltkonferenz-35978.jpeg;Maria_Nicklisch;F;149;273;211;211;
KittyUndDieWeltkonferenz-36228.jpeg;Fritz_Odemar;M;56;454;146;364;
KittyUndDieWeltkonferenz-36228.jpeg;Maria_Nicklisch;F;155;262;229;187;
KittyUndDieWeltkonferenz-3670.jpeg;Fritz_Odemar;M;113;95;164;43;
KittyUndDieWeltkonferenz-37866.jpeg;Christian_Gollong;M;86;374;176;285;
KittyUndDieWeltkonferenz-38366.jpeg;Christian_Gollong;M;86;394;176;305;
KittyUndDieWeltkonferenz-38927.jpeg;Maria_Nicklisch;F;193;354;245;302;
